avg(acceleration_a (0)),avg(acceleration_a (1)),avg(acceleration_a (Magnitude)),avg(displacement_d (0)),avg(displacement_d (1)),avg(displacement_d (Magnitude)),avg(velocity_v (0)),avg(velocity_v (1)),avg(velocity_v (Magnitude)),Time
-1.559662200062e-03,-9.744863269718e-04,1.839067638712e-03,-6.273429486880e-08,-5.012823124078e-08,8.030212525217e-08,-1.970431431317e-06,-2.543569518999e-06,3.217506165263e-06,4.662700000000e-01
2.002242422563e-03,-4.071944708947e-03,4.537588393787e-03,-7.359158394668e-08,-7.921179804729e-08,1.081213678126e-07,-1.555619626836e-06,-1.531743957518e-05,1.539623030364e-05,4.698000000000e-01
3.837479483332e-03,3.492289821063e-03,5.188673913371e-03,-5.578067881536e-08,-1.418783970923e-07,1.524498727142e-07,1.216117795311e-05,-1.507061528731e-05,1.936537359168e-05,4.733300000000e-01
-1.458454104543e-03,5.770979260986e-03,5.952418836557e-03,-2.230220230503e-09,-1.585913390776e-07,1.586070197460e-07,1.477073657714e-05,6.051626790616e-06,1.596235715188e-05,4.768600000000e-01
-2.885979376417e-03,-1.353807463150e-04,2.889152974070e-03,3.248215548444e-08,-1.169428472309e-07,1.213701773228e-07,4.536987499547e-06,1.385409788595e-05,1.457807544927e-05,4.804000000000e-01
-5.883341638979e-04,-1.939129817561e-03,2.026415934048e-03,3.672933138289e-08,-7.772686249927e-08,8.596806929211e-08,-7.148904773215e-07,7.735229956701e-06,7.768194827475e-06,4.839300000000e-01
2.238175094920e-04,-6.402145464760e-04,6.782101024570e-04,3.405446239090e-08,-5.908489372710e-08,6.819626877972e-08,-4.705533201234e-07,3.637568311720e-06,3.667877267509e-06,4.874600000000e-01
4.956709344371e-05,-1.307297379378e-04,1.398111624075e-04,3.338481618675e-08,-4.814219233171e-08,5.858512297782e-08,-2.850363024951e-08,2.777129032968e-06,2.777275305527e-06,4.909900000000e-01
-4.521655075202e-06,-1.014044480726e-04,1.015052089970e-04,3.335316013140e-08,-3.903570282733e-08,5.134412708358e-08,-9.147858620768e-09,2.390461000266e-06,2.390478503796e-06,4.945300000000e-01
4.597428059219e-06,-9.028032011791e-05,9.039730386108e-05,3.328130603248e-08,-3.118586977133e-08,4.560925130521e-08,-2.291135452976e-08,2.058150911861e-06,2.058278432613e-06,4.980600000000e-01
4.308061593143e-06,4.511094534677e-06,6.237737457693e-06,3.331729015090e-08,-2.426486074076e-08,4.121680834038e-08,3.559910686086e-08,1.926139828934e-06,1.926468773953e-06,5.015900000000e-01
-2.144016031625e-05,-9.680730461100e-05,9.915308719568e-05,3.324643147700e-08,-1.754436451543e-08,3.759162050517e-08,-7.966562877685e-08,1.793565615011e-06,1.795334015652e-06,5.051200000000e-01
8.168679014056e-05,1.333327204748e-04,1.563660641977e-04,3.331067260041e-08,-1.160645674447e-08,3.527478911706e-08,1.674520101816e-07,1.758542898477e-06,1.766497467164e-06,5.086600000000e-01
-2.242065549820e-04,-4.835177894729e-05,2.293610119970e-04,3.350910070324e-08,-4.163018299898e-09,3.376670773566e-08,-2.504390498554e-07,2.252533205950e-06,2.266412487081e-06,5.121900000000e-01
3.822001739514e-04,-2.117065283237e-04,4.369171856352e-04,3.231959238292e-08,1.729685696282e-09,3.236584410155e-08,2.188595230243e-08,1.098138210730e-06,1.098356283168e-06,5.157200000000e-01
-6.788279470847e-05,1.376148924375e-03,1.377822171354e-03,3.518818139963e-08,8.843885757441e-09,3.628253609526e-08,1.160017965662e-06,3.911657755649e-06,4.080037754481e-06,5.192500000000e-01
-1.430974301415e-03,-1.657889652268e-04,1.440546227061e-03,3.411940646366e-08,2.964953351352e-08,4.520208772835e-08,-2.506861764901e-06,6.638034227479e-06,7.095622193543e-06,5.227800000000e-01
-1.320938000638e-04,-2.172341420427e-03,2.176353835873e-03,1.842538334706e-08,4.442932651878e-08,4.809843871062e-08,-5.416155840809e-06,7.306013870806e-07,5.465210195293e-06,5.263200000000e-01
1.052432694758e-03,-6.058804314473e-04,1.214374602092e-03,3.076429730371e-09,3.631844425579e-08,3.644850906480e-08,-2.706553138593e-06,-4.194633755605e-06,4.992031874466e-06,5.298500000000e-01
4.408708992996e-04,6.543723224209e-04,7.890312327150e-04,-1.021091547272e-09,2.252439766740e-08,2.254753020237e-08,-5.867180425283e-08,-3.008796971774e-06,3.009368970062e-06,5.333800000000e-01
-5.260332043919e-05,3.511823207394e-04,3.551001713899e-04,-3.077376265053e-10,1.559794341606e-08,1.560097885574e-08,2.212799089387e-07,-1.157290618964e-06,1.178255649187e-06,5.369100000000e-01
-3.669422437904e-05,6.006086308739e-05,7.038304751559e-05,4.908588548017e-11,1.263963441920e-08,1.263972973109e-08,9.957224510063e-09,-6.615854850858e-07,6.616604116888e-07,5.404500000000e-01
3.811103498330e-06,3.589125262733e-05,3.609302598888e-05,1.300561807438e-11,1.054057711219e-08,1.054058513576e-08,-1.152183388880e-08,-5.313687794773e-07,5.314936805451e-07,5.439800000000e-01
1.538556097728e-06,3.296080255126e-05,3.299669164763e-05,-2.501924283130e-12,8.891272183998e-09,8.891272536007e-09,2.044153792782e-10,-4.055409294937e-07,4.055409810121e-07,5.475100000000e-01
-2.684907122743e-07,2.213346237116e-05,2.213509077908e-05,-2.227503124643e-13,7.632935953519e-09,7.632935956769e-09,3.883887094582e-10,-3.132379165315e-07,3.132381573161e-07,5.510400000000e-01
-2.567079010404e-08,1.564610570696e-05,1.564612676616e-05,1.039025174343e-13,6.643930646151e-09,6.643930646964e-09,-4.281649275163e-11,-2.502413137815e-07,2.502413174444e-07,5.545800000000e-01
1.039709756172e-08,1.172711796149e-05,1.172712257045e-05,5.456057832940e-15,5.845770123786e-09,5.845770123788e-09,-6.893864031869e-12,-2.038705697204e-07,2.038705698370e-07,5.581100000000e-01
-4.284830255356e-10,8.974250729240e-06,8.974250739469e-06,4.254062868214e-15,5.190553703207e-09,5.190553703208e-09,1.057587118439e-12,-1.686648426722e-07,1.686648426755e-07,5.616400000000e-01
-1.259943876518e-10,7.007962282942e-06,7.007962284075e-06,4.601706210256e-15,4.644894276176e-09,4.644894276178e-09,-4.264934966325e-13,-1.413975938935e-07,1.413975938942e-07,5.651700000000e-01
5.578762319588e-11,5.570297384415e-06,5.570297384694e-06,3.264973172271e-15,4.184887416282e-09,4.184887416283e-09,-2.823792646687e-13,-1.198727900413e-07,1.198727900417e-07,5.687100000000e-01
1.699866629768e-11,4.493327270769e-06,4.493327270801e-06,2.479190678527e-15,3.793028682792e-09,3.793028682793e-09,-1.827783234156e-13,-1.026094183082e-07,1.026094183084e-07,5.722400000000e-01
1.216476117029e-11,3.670925890360e-06,3.670925890380e-06,1.919666080791e-15,3.456192007014e-09,3.456192007015e-09,-1.358789580083e-13,-8.857571208641e-08,8.857571208652e-08,5.757700000000e-01
8.827525397872e-12,3.032460544913e-06,3.032460544925e-06,1.507143397601e-15,3.164343639761e-09,3.164343639761e-09,-9.976790430741e-14,-7.703300340599e-08,7.703300340606e-08,5.793000000000e-01
5.874957098333e-12,2.529605780646e-06,2.529605780653e-06,1.200623898607e-15,2.909686609465e-09,2.909686609465e-09,-7.541896047697e-14,-6.744108823802e-08,6.744108823806e-08,5.828300000000e-01
4.246551168265e-12,2.128525600283e-06,2.128525600288e-06,9.657442754209e-16,2.686074742918e-09,2.686074742918e-09,-5.845980715126e-14,-5.939740596210e-08,5.939740596213e-08,5.863700000000e-01
3.385799511879e-12,1.805022928864e-06,1.805022928867e-06,7.830148637997e-16,2.488601933698e-09,2.488601933698e-09,-4.547050055249e-14,-5.259699606967e-08,5.259699606969e-08,5.899000000000e-01
2.668565920161e-12,1.541472751043e-06,1.541472751046e-06,6.418069315328e-16,2.313308138398e-09,2.313308138398e-09,-3.492387490624e-14,-4.680546812556e-08,4.680546812557e-08,5.934300000000e-01
1.574709853700e-12,1.324824941601e-06,1.324824941602e-06,5.319624899763e-16,2.156965027292e-09,2.156965027292e-09,-2.791981543172e-14,-4.184034112351e-08,4.184034112352e-08,5.969600000000e-01
1.397720519456e-12,1.145277514139e-06,1.145277514140e-06,4.419058125202e-16,2.016917141167e-09,2.016917141167e-09,-2.308269109827e-14,-3.755790354166e-08,3.755790354167e-08,6.005000000000e-01
1.355045496948e-12,9.953726373918e-07,9.953726373928e-07,3.695691660097e-16,1.890962491432e-09,1.890962491432e-09,-1.795564817794e-14,-3.384378674592e-08,3.384378674593e-08,6.040300000000e-01
6.807038316511e-13,8.693638402541e-07,8.693638402543e-07,3.126627812687e-16,1.777261632650e-09,1.777261632650e-09,-1.467202630703e-14,-3.060611833071e-08,3.060611833071e-08,6.075600000000e-01
7.314873692458e-13,7.627799944849e-07,7.627799944852e-07,2.647057995833e-16,1.674267563640e-09,1.674267563641e-09,-1.238478129050e-14,-2.777046450227e-08,2.777046450227e-08,6.110900000000e-01
7.948197300546e-13,6.721080666353e-07,6.721080666357e-07,2.260853165963e-16,1.580671147910e-09,1.580671147910e-09,-9.483700711458e-15,-2.527603610664e-08,2.527603610664e-08,6.146300000000e-01
4.158299174817e-13,5.945596276316e-07,5.945596276318e-07,1.965678894634e-16,1.495358193999e-09,1.495358193999e-09,-7.467047517207e-15,-2.307283215895e-08,2.307283215895e-08,6.181600000000e-01
1.790057894636e-13,5.279057220098e-07,5.279057220098e-07,1.719921040834e-16,1.417375377099e-09,1.417375377099e-09,-6.570378406715e-15,-2.111945193591e-08,2.111945193592e-08,6.216900000000e-01
8.205739251413e-14,4.703508202317e-07,4.703508202317e-07,1.495363309730e-16,1.345902980868e-09,1.345902980868e-09,-6.193451925028e-15,-1.938140001829e-08,1.938140001829e-08,6.252200000000e-01
3.057139632511e-13,4.204377668682e-07,4.204377668683e-07,1.285224580502e-16,1.280232926592e-09,1.280232926592e-09,-5.542025479970e-15,-1.782976934814e-08,1.782976934814e-08,6.287500000000e-01
5.570757714903e-13,3.769769541349e-07,3.769769541354e-07,1.118445981345e-16,1.219750936709e-09,1.219750936709e-09,-3.776813311228e-15,-1.644020387951e-08,1.644020387951e-08,6.322900000000e-01
1.644558423077e-13,3.389893300620e-07,3.389893300620e-07,1.012399324266e-16,1.163921961625e-09,1.163921961625e-09,-2.504080025657e-15,-1.519208054742e-08,1.519208054742e-08,6.358200000000e-01
-2.053207337022e-13,3.056653687455e-07,3.056653687456e-07,9.207737917789e-17,1.112278182930e-09,1.112278182930e-09,-2.871444997957e-15,-1.406785882588e-08,1.406785882588e-08,6.393500000000e-01
-1.557561210676e-14,2.763339564814e-07,2.763339564814e-07,8.086954384536e-17,1.064409093745e-09,1.064409093745e-09,-3.325670658768e-15,-1.305255013518e-08,1.305255013518e-08,6.428800000000e-01
3.234461413435e-13,2.504346529337e-07,2.504346529339e-07,7.010147392458e-17,1.019953267824e-09,1.019953267824e-09,-2.579786065081e-15,-1.213329030147e-08,1.213329030147e-08,6.464200000000e-01
1.634128550742e-13,2.274960005454e-07,2.274960005455e-07,6.294610521017e-17,9.785914819692e-10,9.785914819692e-10,-1.610963449434e-15,-1.129899716906e-08,1.129899716906e-08,6.499500000000e-01
-1.015565378562e-13,2.071198879390e-07,2.071198879390e-07,5.726546997669e-17,9.400409287176e-10,9.400409287176e-10,-1.738852183816e-15,-1.054009207609e-08,1.054009207609e-08,6.534800000000e-01
1.347028115784e-13,1.889710498228e-07,1.889710498229e-07,5.096693362503e-17,9.040503330122e-10,9.040503330122e-10,-1.659886363097e-15,-9.848263783419e-09,9.848263783419e-09,6.570100000000e-01
1.269537305840e-13,1.727642504510e-07,1.727642504511e-07,4.628271578335e-17,8.703958337244e-10,8.703958337244e-10,-1.036495060177e-15,-9.216273331128e-09,9.216273331128e-09,6.605500000000e-01
-1.401823224673e-13,1.582546412486e-07,1.582546412487e-07,4.259300428118e-17,8.388774760225e-10,8.388774760225e-10,-1.207406995169e-15,-8.637800619313e-09,8.637800619313e-09,6.640800000000e-01
-6.997658917847e-14,1.452336834501e-07,1.452336834501e-07,3.739865605889e-17,8.093162059191e-10,8.093162059191e-10,-1.663260255195e-15,-8.107310632551e-09,8.107310632552e-09,6.676100000000e-01
1.976137085322e-13,1.335226488200e-07,1.335226488201e-07,3.182397468090e-17,7.815513072282e-10,7.815513072282e-10,-1.332021231650e-15,-7.619938517286e-09,7.619938517286e-09,6.711400000000e-01
2.785157164205e-13,1.229668835040e-07,1.229668835043e-07,2.880216131950e-17,7.554382025261e-10,7.554382025261e-10,-3.536304058922e-16,-7.171397525558e-09,7.171397525558e-09,6.746800000000e-01
-1.625258532881e-14,1.134320691738e-07,1.134320691738e-07,2.866727422780e-17,7.308465503138e-10,7.308465503138e-10,7.919911741751e-17,-6.757902316325e-09,6.757902316325e-09,6.782100000000e-01
-2.884250545909e-13,1.048016635681e-07,1.048016635685e-07,2.786526493351e-17,7.076585925908e-10,7.076585925908e-10,-6.741115912864e-16,-6.376103138437e-09,6.376103138437e-09,6.817400000000e-01
-4.410357212423e-14,9.697531508893e-08,9.697531508894e-08,2.402466158927e-17,6.857677228334e-10,6.857677228334e-10,-1.316430075761e-15,-6.023026380116e-09,6.023026380116e-09,6.852700000000e-01
3.098728350573e-13,8.986585977861e-08,8.986585977915e-08,2.030042621292e-17,6.650772513461e-10,6.650772513461e-10,-6.004329891162e-16,-5.696023261358e-09,5.696023261358e-09,6.888000000000e-01
9.986175751375e-14,8.339564496650e-08,8.339564496656e-08,1.988871223825e-17,6.454993290966e-10,6.454993290966e-10,1.997972951394e-16,-5.392731611580e-09,5.392731611580e-09,6.923400000000e-01
-2.016381983106e-13,7.749619223960e-08,7.749619223986e-08,2.015621276321e-17,6.269539910533e-10,6.269539910533e-10,-2.067638750202e-16,-5.111044199001e-09,5.111044199001e-09,6.958700000000e-01
-5.306005152285e-14,7.210882216818e-08,7.210882216820e-08,1.834338774036e-17,6.093683162829e-10,6.093683162829e-10,-7.020218963275e-16,-4.849074165816e-09,4.849074165816e-09,6.994000000000e-01
1.302525583045e-13,6.718185262263e-08,6.718185262275e-08,1.620030902173e-17,5.926757044118e-10,5.926757044118e-10,-4.176526840287e-16,-4.605125813294e-09,4.605125813294e-09,7.029300000000e-01
1.352838852571e-14,6.266859557720e-08,6.266859557720e-08,1.536736750766e-17,5.768152365527e-10,5.768152365527e-10,-1.425141656621e-16,-4.377675105053e-09,4.377675105053e-09,7.064700000000e-01
-9.313192232402e-14,5.852777238691e-08,5.852777238698e-08,1.450975820876e-17,5.617311004242e-10,5.617311004242e-10,-3.922944338338e-16,-4.165351481344e-09,4.165351481344e-09,7.100000000000e-01
8.607672857100e-16,5.472356749225e-08,5.472356749225e-08,1.274440114221e-17,5.473720832609e-10,5.473720832609e-10,-5.425644404657e-16,-3.966918093539e-09,3.966918093539e-09,7.135300000000e-01
4.720991784259e-14,5.122392141480e-08,5.122392141482e-08,1.103931105694e-17,5.336911293711e-10,5.336911293711e-10,-4.040631315776e-16,-3.781255988918e-09,3.781255988918e-09,7.170600000000e-01
-3.719645615218e-15,4.799992738044e-08,4.799992738044e-08,9.813368036217e-18,5.206449441027e-10,5.206449441027e-10,-3.254960603945e-16,-3.607352751023e-09,3.607352751023e-09,7.206000000000e-01
-7.760808428839e-14,4.502587230627e-08,4.502587230634e-08,8.400768237551e-18,5.081936377519e-10,5.081936377519e-10,-5.159157451830e-16,-3.444291062538e-09,3.444291062538e-09,7.241300000000e-01
-1.241774028090e-14,4.227899261220e-08,4.227899261220e-08,6.165337988187e-18,4.963004086407e-10,4.963004086407e-10,-6.985542008226e-16,-3.291238069826e-09,3.291238069827e-09,7.276600000000e-01
9.750196937523e-14,3.973911806810e-08,3.973911806822e-08,3.983882624179e-18,4.849312627644e-10,4.849312627644e-10,-4.761928253352e-16,-3.147435453797e-09,3.147435453797e-09,7.311900000000e-01
4.523031891910e-14,3.738773760151e-08,3.738773760154e-08,2.879300205833e-18,4.740547638864e-10,4.740547638864e-10,-1.931942181648e-16,-3.012192404461e-09,3.012192404461e-09,7.347200000000e-01
-7.080046780444e-14,3.520805266541e-08,3.520805266548e-08,2.110294286338e-18,4.636418049192e-10,4.636418049192e-10,-3.080584658149e-16,-2.884879933877e-09,2.884879933877e-09,7.382600000000e-01
-3.192552375589e-15,3.318538104589e-08,3.318538104589e-08,6.286506371223e-19,4.536654014643e-10,4.536654014643e-10,-4.743849475178e-16,-2.764923896687e-09,2.764923896687e-09,7.417900000000e-01
8.897172659111e-14,3.130674686853e-08,3.130674686865e-08,-6.980940417116e-19,4.441005110793e-10,4.441005110793e-10,-2.322357165975e-16,-2.651797971394e-09,2.651797971394e-09,7.453200000000e-01
-1.583852540956e-14,2.955975375394e-08,2.955975375394e-08,-1.182712481235e-18,4.349238714231e-10,4.349238714231e-10,-1.148020312651e-16,-2.545020303632e-09,2.545020303632e-09,7.488500000000e-01
-5.262820640222e-14,2.793332153910e-08,2.793332153915e-08,-1.902002673607e-18,4.261138476710e-10,4.261138476710e-10,-3.017451254640e-16,-2.444150374548e-09,2.444150374548e-09,7.523900000000e-01
8.024644857626e-15,2.641790128516e-08,2.641790128517e-08,-3.130491938477e-18,4.176502968013e-10,4.176502968013e-10,-3.566522630644e-16,-2.348783199433e-09,2.348783199433e-09,7.559200000000e-01
5.064883372823e-14,2.500452518576e-08,2.500452518581e-08,-4.219554558011e-18,4.095144486126e-10,4.095144486126e-10,-2.357053722536e-16,-2.258546174914e-09,2.258546174914e-09,7.594500000000e-01
8.748385465989e-14,2.368508067403e-08,2.368508067419e-08,-4.610086933019e-18,4.016887952064e-10,4.016887952064e-10,3.474217905353e-17,-2.173096648403e-09,2.173096648403e-09,7.629800000000e-01
4.800916421467e-14,2.245215454221e-08,2.245215454226e-08,-4.000398279160e-18,3.941569907261e-10,3.941569907261e-10,2.808876433310e-16,-2.092118954161e-09,2.092118954161e-09,7.665200000000e-01
-1.677309791779e-15,2.129891939965e-08,2.129891939965e-08,-2.875166822761e-18,3.869037594878e-10,3.869037594878e-10,3.298076680215e-16,-2.015322461846e-09,2.015322461846e-09,7.700500000000e-01
-2.396442052756e-14,2.021935594611e-08,2.021935594613e-08,-1.780994664197e-18,3.799148121674e-10,3.799148121674e-10,2.768449452099e-16,-1.942438854059e-09,1.942438854059e-09,7.735800000000e-01
-4.482056733141e-14,1.920787903560e-08,1.920787903566e-08,-1.026261253928e-18,3.731767710526e-10,3.731767710526e-10,1.392899397187e-16,-1.873220065630e-09,1.873220065630e-09,7.771100000000e-01
-1.881408538283e-14,1.825942424088e-08,1.825942424089e-08,-7.738054440801e-19,3.666771011230e-10,3.666771011230e-10,2.280423639396e-17,-1.807436704665e-09,1.807436704665e-09,7.806500000000e-01
2.332130087315e-14,1.736941589812e-08,1.736941589814e-08,-6.835491164744e-19,3.604040475755e-10,3.604040475755e-10,5.245047874538e-17,-1.744876134575e-09,1.744876134575e-09,7.841800000000e-01
2.503814964404e-14,1.653357756294e-08,1.653357756296e-08,-3.103724504020e-19,3.543465790336e-10,3.543465790336e-10,1.559757271769e-16,-1.685341219196e-09,1.685341219196e-09,7.877100000000e-01
-2.500473132808e-14,1.574791194186e-08,1.574791194188e-08,2.765650331298e-19,3.484943345750e-10,3.484943345750e-10,1.440918721259e-16,-1.628649321406e-09,1.628649321406e-09,7.912400000000e-01
-4.195746769541e-14,1.500878380538e-08,1.500878380543e-08,5.257851173740e-19,3.428375743459e-10,3.428375743459e-10,-7.407423661299e-18,-1.574631204675e-09,1.574631204675e-09,7.947700000000e-01
2.391717333949e-14,1.431306678899e-08,1.431306678901e-08,3.905330613979e-19,3.373671350448e-10,3.373671350448e-10,-2.593189119107e-17,-1.523129359858e-09,1.523129359858e-09,7.983100000000e-01
5.497859294077e-14,1.365782582586e-08,1.365782582597e-08,5.973632435824e-19,3.320743910770e-10,3.320743910770e-10,1.549676804738e-16,-1.473996768931e-09,1.473996768931e-09,8.018400000000e-01
2.629329028730e-15,1.304011389248e-08,1.304011389248e-08,1.370115841630e-18,3.269512177251e-10,3.269512177251e-10,2.477730848122e-16,-1.427096856947e-09,1.427096856948e-09,8.053700000000e-01
-4.415409307003e-14,1.245731695676e-08,1.245731695683e-08,2.111705749856e-18,3.219899550195e-10,3.219899550195e-10,1.468208381514e-16,-1.382302835282e-09,1.382302835282e-09,8.089000000000e-01
-6.575690290683e-14,1.190713572517e-08,1.190713572535e-08,2.279400520402e-18,3.171833756068e-10,3.171833756068e-10,-6.316386975293e-17,-1.339496380068e-09,1.339496380068e-09,8.124400000000e-01
-4.164348949859e-14,1.138742247991e-08,1.138742247999e-08,1.672822077440e-18,3.125246561303e-10,3.125246561303e-10,-2.617405190346e-16,-1.298566983200e-09,1.298566983200e-09,8.159700000000e-01
1.853298287392e-14,1.089626470098e-08,1.089626470100e-08,6.567533630803e-19,3.080073508619e-10,3.080073508619e-10,-2.775036660506e-16,-1.259411200090e-09,1.259411200090e-09,8.195000000000e-01
3.893999323746e-14,1.043179353853e-08,1.043179353860e-08,-1.124521527005e-19,3.036253677986e-10,3.036253677986e-10,-1.502205527410e-16,-1.221932188251e-09,1.221932188251e-09,8.230300000000e-01
1.514492963827e-14,9.992193632400e-09,9.992193632412e-09,-4.521142569984e-19,2.993729453858e-10,2.993729453858e-10,-5.804638692746e-17,-1.186039647741e-09,1.186039647741e-09,8.265700000000e-01
-6.096520812408e-15,9.575858419551e-09,9.575858419553e-09,-6.345717241387e-19,2.952446302475e-10,2.952446302475e-10,-5.649844866504e-17,-1.151649258444e-09,1.151649258444e-09,8.301000000000e-01
-6.006679002786e-15,9.181360878491e-09,9.181360878493e-09,-8.832221358827e-19,2.912352573880e-10,2.912352573880e-10,-8.287651438394e-17,-1.118681960338e-09,1.118681960338e-09,8.336300000000e-01
2.758177174392e-15,8.807361320804e-09,8.807361320804e-09,-1.190308771505e-18,2.873399324664e-10,2.873399324664e-10,-8.564250667317e-17,-1.087063523661e-09,1.087063523661e-09,8.371600000000e-01
1.060874050916e-14,8.452582894779e-09,8.452582894786e-09,-1.452161172670e-18,2.835540151459e-10,2.835540151459e-10,-5.814173631304e-17,-1.056724323296e-09,1.056724323296e-09,8.406900000000e-01
1.107567864893e-14,8.115847085110e-09,8.115847085117e-09,-1.581557744734e-18,2.798731033220e-10,2.798731033220e-10,-1.564250865620e-17,-1.027599037557e-09,1.027599037557e-09,8.442300000000e-01
-5.600147727729e-15,7.796048784845e-09,7.796048784847e-09,-1.603590070246e-18,2.762930185145e-10,2.762930185145e-10,-7.926102314681e-18,-9.996263331315e-10,9.996263331315e-10,8.477600000000e-01
-2.075113536442e-14,7.492144053106e-09,7.492144053135e-09,-1.721946671001e-18,2.728097921384e-10,2.728097921384e-10,-6.685850942929e-17,-9.727486627666e-10,9.727486627666e-10,8.512900000000e-01
-6.352829452301e-15,7.203217148723e-09,7.203217148726e-09,-2.065907574687e-18,2.694196526975e-10,2.694196526975e-10,-1.172073160365e-16,-9.469119023896e-10,9.469119023896e-10,8.548200000000e-01
1.608875737583e-14,6.928431974469e-09,6.928431974488e-09,-2.450327839956e-18,2.661190144671e-10,2.661190144671e-10,-8.776364648501e-17,-9.220649538179e-10,9.220649538179e-10,8.583600000000e-01
2.065350201188e-14,6.666946039045e-09,6.666946039077e-09,-2.635282713171e-18,2.629044669928e-10,2.629044669928e-10,-1.563904025157e-17,-8.981596838037e-10,8.981596838037e-10,8.618900000000e-01
1.054023155004e-14,6.417964737591e-09,6.417964737599e-09,-2.581862258212e-18,2.597727646697e-10,2.597727646697e-10,3.908847438840e-17,-8.751508538316e-10,8.751508538316e-10,8.654200000000e-01
-1.009763025992e-14,6.180758507114e-09,6.180758507122e-09,-2.431209999102e-18,2.567208169362e-10,2.567208169362e-10,3.346480291052e-17,-8.529958810330e-10,8.529958810330e-10,8.689500000000e-01
-2.205418697776e-14,5.954648104962e-09,5.954648105003e-09,-2.424581808908e-18,2.537456792179e-10,2.537456792179e-10,-3.530354179479e-17,-8.316546598539e-10,8.316546598539e-10,8.724900000000e-01
-5.533198572040e-15,5.739047578540e-09,5.739047578543e-09,-2.656813860190e-18,2.508445446126e-10,2.508445446126e-10,-8.450069331418e-17,-8.110892883722e-10,8.110892883722e-10,8.760200000000e-01
1.354561659478e-14,5.533410397311e-09,5.533410397328e-09,-2.925277035859e-18,2.480147366264e-10,2.480147366264e-10,-5.726267593606e-17,-7.912638160111e-10,7.912638160111e-10,8.795500000000e-01
7.993793390947e-15,5.337154528666e-09,5.337154528672e-09,-3.044105627837e-18,2.452537022511e-10,2.452537022511e-10,-1.504420546526e-17,-7.721442987567e-10,7.721442987567e-10,8.830800000000e-01
-2.837490757019e-15,5.149734785038e-09,5.149734785039e-09,-3.083906834844e-18,2.425590047758e-10,2.425590047758e-10,-1.333367527316e-17,-7.536988033541e-10,7.536988033541e-10,8.866200000000e-01
-1.548838602607e-15,4.970701497710e-09,4.970701497711e-09,-3.150068897558e-18,2.399283171651e-10,2.399283171651e-10,-2.264497095485e-17,-7.358971086561e-10,7.358971086561e-10,8.901500000000e-01
-3.486949960526e-15,4.799616907684e-09,4.799616907686e-09,-3.238876574499e-18,2.373594164300e-10,2.373594164300e-10,-2.948042615602e-17,-7.187105257841e-10,7.187105257841e-10,8.936800000000e-01
-6.386821048554e-15,4.636032334859e-09,4.636032334863e-09,-3.379191064693e-18,2.348501781166e-10,2.348501781166e-10,-5.114492879005e-17,-7.021119564271e-10,7.021119564271e-10,8.972100000000e-01
1.802558052791e-15,4.479570884869e-09,4.479570884870e-09,-3.580021205209e-18,2.323985708597e-10,2.323985708597e-10,-5.714906845796e-17,-6.860757448573e-10,6.860757448573e-10,9.007400000000e-01
-2.463519607760e-15,4.329874567162e-09,4.329874567163e-09,-3.766644061608e-18,2.300026516986e-10,2.300026516986e-10,-5.270739107769e-17,-6.705774896665e-10,6.705774896665e-10,9.042800000000e-01
-2.038033481978e-14,4.186547456106e-09,4.186547456156e-09,-4.020599795282e-18,2.276605615016e-10,2.276605615016e-10,-1.017266913843e-16,-6.555941499482e-10,6.555941499482e-10,9.078100000000e-01
-1.564454427974e-14,4.049265036295e-09,4.049265036326e-09,-4.514165101913e-18,2.253705201772e-10,2.253705201772e-10,-1.726584093480e-16,-6.411039625129e-10,6.411039625129e-10,9.113400000000e-01
4.933410651716e-15,3.917770386615e-09,3.917770386618e-09,-5.163658193246e-18,2.231308227479e-10,2.231308227479e-10,-1.828373591699e-16,-6.270861283703e-10,6.270861283704e-10,9.148700000000e-01
1.953845253537e-14,3.791765728293e-09,3.791765728343e-09,-5.736447952601e-18,2.209398360128e-10,2.209398360128e-10,-1.332234206063e-16,-6.135208356191e-10,6.135208356191e-10,9.184100000000e-01
3.320834240392e-14,3.670979024338e-09,3.670979024488e-09,-6.042343755273e-18,2.187959948980e-10,2.187959948980e-10,-3.211741396699e-17,-6.003892990708e-10,6.003892990708e-10,9.219400000000e-01
1.682622402847e-14,3.555149113334e-09,3.555149113374e-09,-5.964756532296e-18,2.166977991017e-10,2.166977991017e-10,6.322564923173e-17,-5.876736317299e-10,5.876736317299e-10,9.254700000000e-01
-2.241929237235e-14,3.443957086245e-09,3.443957086318e-09,-5.752059279566e-18,2.146438096759e-10,2.146438096759e-10,3.414630583016e-17,-5.753570149869e-10,5.753570149869e-10,9.290000000000e-01
-2.088483939432e-14,3.337194792272e-09,3.337194792337e-09,-5.801315505926e-18,2.126326452866e-10,2.126326452866e-10,-5.720850813780e-17,-5.634235667714e-10,5.634235667714e-10,9.325400000000e-01
3.844674640126e-15,3.234733689228e-09,3.234733689231e-09,-6.058773820133e-18,2.106629797616e-10,2.106629797616e-10,-7.420935303600e-17,-5.518579030877e-10,5.518579030877e-10,9.360700000000e-01
4.528376140928e-15,3.136339781912e-09,3.136339781916e-09,-6.279804117346e-18,2.087335402172e-10,2.087335402172e-10,-5.245084796898e-17,-5.406453060392e-10,5.406453060392e-10,9.396000000000e-01
